structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	6	0.074	0.074	-572.556		0.009	15.048	C55H85N7O15	[M + Na]+	C55H85N7NaO15+	GYNLTWNAFWQAEL	InChI=1S/C55H85N7O15/c1-13-31(8)44-42(65)27-43(66)77-47(30(6)7)46(67)32(9)48(68)56-37(24-28(2)3)53(73)61-22-14-16-39(61)49(69)57-38(26-35-18-20-36(64)21-19-35)55(75)76-34(11)45(51(71)58-44)59-50(70)41(25-29(4)5)60(12)54(74)40-17-15-23-62(40)52(72)33(10)63/h18-21,28-34,37-42,44-45,47,63-65H,13-17,22-27H2,1-12H3,(H,56,68)(H,57,69)(H,58,71)(H,59,70)	N-[10-(butan-2-yl)-11-hydroxy-3-[(4-hydroxyphenyl)methyl]-6,17-dimethyl-20-(2-methylpropyl)-1,4,8,13,16,18,21-heptaoxo-15-(propan-2-yl)-docosahydro-1H-pyrrolo[2,1-f]1,15-dioxa-4,7,10,20-tetraazacyclotricosan-7-yl]-2-{1-[1-(2-hydroxypropanoyl)pyrrolidin-2-yl]-N-methylformamido}-4-methylpentanamide	CCC(C)C1C(CC(=O)OC(C(=O)C(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)OC(C(C(=O)N1)NC(=O)C(CC(C)C)N(C)C(=O)C3CCCN3C(=O)C(C)O)C)CC4=CC=C(C=C4)O)CC(C)C)C)C(C)C)O	5.000	21773397;21773694;163056604;163056605;163193479;15967328;15970563;101995678;135746286;135746498;135746626;10351190;10418677;10843777;73792214	COCONUT:(CNP0342908);SUPERNATURAL:(SN0118761);PUBCHEM:(21773397 21773694 163056604 163056605 163193479 15967328 15970563 101995678 135746286 135746498 135746626 10351190 10418677 10843777 73792214);LOTUS:(Q105023949 Q105023951 Q105023942)	271581186	1106.590	219	3.652	878155867943847379	878154886308938964	878154886300550355	9098	
1	10	0.511	0.511	-428.959		0.002	76.264	C30H50N10O10	[M + Na]+	C30H50N10NaO10+	JXHJMJNNMJQORC	InChI=1S/C30H50N10O10/c1-16(42)23(37-24(45)17(31)6-2-10-34-30(32)33)29(50)40-13-5-9-21(40)28(49)39-12-4-8-20(39)27(48)38-11-3-7-19(38)26(47)36-18(15-41)25(46)35-14-22(43)44/h16-21,23,41-42H,2-15,31H2,1H3,(H,35,46)(H,36,47)(H,37,45)(H,43,44)(H4,32,33,34)	Arginyl-threonyl-prolyl-prolyl-prolyl-seryl-glycine	CC(C(C(=O)N1CCCC1C(=O)N2CCCC2C(=O)N3CCCC3C(=O)NC(CO)C(=O)NCC(=O)O)NC(=O)C(CCCN=C(N)N)N)O	-6.900	21122678;6400621;146985	MESH:(146985);PUBCHEM:(21122678 6400621 146985);DSSTox:(DTXSID50143678);PUBMED	137438953542	733.361	224	3.742	878155340560450961	878154887160382700	878154887156188395	13948	
1	1	-Infinity	-Infinity	-564.673		0.195	24.971	C65H105N15O22	[M + Na]+	C65H105N15NaO22+	ISYIBTQYUOZWQB	InChI=1S/C65H105N15O22/c1-29(2)23-31(5)15-18-39(83)26-45(86)73-51(53(88)55(69)89)62(96)76-49(35(9)81)60(94)75-48(33(7)66)59(93)74-47(32(6)25-44(68)85)58(92)77-50-36(10)102-65(99)34(8)79(11)64(98)52(54(101-14)37-16-19-38(82)20-17-37)78-57(91)42(21-22-43(67)84)80(12)63(97)40(24-30(3)4)71-46(87)27-70-56(90)41(28-100-13)72-61(50)95/h15-20,29-36,39-42,47-54,81-83,88H,21-28,66H2,1-14H3,(H2,67,84)(H2,68,85)(H2,69,89)(H,70,90)(H,71,87)(H,72,95)(H,73,86)(H,74,93)(H,75,94)(H,76,96)(H,77,92)(H,78,91)		CC1C(C(=O)NC(C(=O)NCC(=O)NC(C(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)O1)C)C)C(C2=CC=C(C=C2)O)OC)CCC(=O)N)C)CC(C)C)COC)NC(=O)C(C(C)CC(=O)N)NC(=O)C(C(C)N)NC(=O)C(C(C)O)NC(=O)C(C(C(=O)N)O)NC(=O)CC(C=CC(C)CC(C)C)O	-4.600	163109840;163109841	COCONUT:(CNP0430070);SUPERNATURAL:(SN0154496);PUBCHEM:(163109840 163109841)	3145730	1470.725	259	4.325	878156645647502954	878154886623511772	878154886615123163	10369	
1	2	0.251	0.251	-464.000		0.114	29.228	C56H85N9O15	[M + H]+	C56H86N9O15+	VKZXVDMHCBCMCO	InChI=1S/C56H85N9O15/c1-12-33(7)45-54(77)65-28-18-22-39(65)50(73)59-44(31(3)4)53(76)62(10)40(24-26-43(69)70)56(79)80-47(34(8)13-2)51(74)58-36(29-35-19-15-14-16-20-35)52(75)64-27-17-21-38(64)48(71)57-30-41(66)63(11)46(32(5)6)55(78)61(9)37(49(72)60-45)23-25-42(67)68/h14-16,19-20,31-34,36-40,44-47H,12-13,17-18,21-30H2,1-11H3,(H,57,71)(H,58,74)(H,59,73)(H,60,72)(H,67,68)(H,69,70)	3-[3-benzyl-6,21-bis(butan-2-yl)-9-(2-carboxyethyl)-10,25,28-trimethyl-2,5,8,11,14,20,23,26,29,32-decaoxo-12,27-bis(propan-2-yl)-7-oxa-1,4,10,13,19,22,25,28,31-nonaazatricyclo[31.3.0.0¹⁵,¹⁹]hexatriacontan-24-yl]propanoic acid	CCC(C)C1C(=O)N2CCCC2C(=O)NC(C(=O)N(C(C(=O)OC(C(=O)NC(C(=O)N3CCCC3C(=O)NCC(=O)N(C(C(=O)N(C(C(=O)N1)CCC(=O)O)C)C(C)C)C)CC4=CC=CC=C4)C(C)CC)CCC(=O)O)C)C(C)C	3.900	101107349;163029754;23786368;10820073	COCONUT:(CNP0308051);SUPERNATURAL:(SN0393118);MESH:(101107349);PUBCHEM:(101107349 163029754 23786368 10820073);PUBMED:(null)	3145798	1124.635	260	4.329	878156102376080890	878154888200570128	878154888196375823	28118	
1	6	0.279	0.279	-515.828		0.035	45.161	C43H64N10O9S	[M + H]+	C43H65N10O9S+	MKHCFLSVJASVQH	InChI=1S/C43H64N10O9S/c1-26(2)22-32(42(61)49-30(38(46)57)20-21-63-5)48-36(55)25-47-40(59)33(23-27-12-8-6-9-13-27)51-43(62)34(24-28-14-10-7-11-15-28)52-41(60)31(17-19-37(56)53(3)4)50-39(58)29(44)16-18-35(45)54/h6-15,26,29-34H,16-25,44H2,1-5H3,(H2,45,54)(H2,46,57)(H,47,59)(H,48,55)(H,49,61)(H,50,58)(H,51,62)(H,52,60)	Substance P (5-11), N,N-dime-gln(6)-	CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N(C)C)NC(=O)C(CCC(=O)N)N	0.100	194679	MESH:(194679);PUBCHEM:(194679);DSSTox:(DTXSID90996847);PUBMED	137438953542	897.453	262	4.360	878155994846709223	878154887030359272	878154887026164967	12775	
1	3	0.472	0.472	-295.888		0.160	73.764	C37H62N10O12	[M + H]+	C37H63N10O12+	MJEANFMHLDUXAO	InChI=1S/C37H62N10O12/c1-17(2)27(39)33(55)43-22(16-48)36(58)47-13-9-11-24(47)37(59)46-12-8-10-23(46)32(54)44-29(19(5)6)35(57)45-28(18(3)4)34(56)41-20(7)30(52)42-21(14-25(38)49)31(53)40-15-26(50)51/h17-24,27-29,48H,8-16,39H2,1-7H3,(H2,38,49)(H,40,53)(H,41,56)(H,42,52)(H,43,55)(H,44,54)(H,45,57)(H,50,51)	H-Val-Ser-Pro-Pro-Val-Val-Ala-Asn-Gly-OH	CC(C)C(C(=O)NC(CO)C(=O)N1CCCC1C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(CC(=O)N)C(=O)NCC(=O)O)N	-4.500	10284271	PUBCHEM:(10284271)	2	839.451	271	4.517	878156461307840041	878154885704959172	878154885700764867	6734	
1	1	0.066	0.066	-135.052		1.000	46.652	C18H37NO3	[M + H]+	C18H38NO3+	SKDZEPBJPGSFHS	InChI=1S/C18H37NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-18(22)19(14-16-20)15-17-21/h20-21H,2-17H2,1H3	N,N-Bis(2-hydroxyethyl)tetradecanamide	CCCCCCCCCCCCCC(=O)N(CCO)CCO	4.600	82045	NORMAN:(NS00013869 NS00102427);PUBCHEM:(82045);DSSTox:(DTXSID001022431 DTXSID1064740);PUBMED:(null)	137439215682	316.285	283	4.711	878156103344965124	878154887437206772	878154887428818163	15494	
1	1	0.400	0.400	-231.798		0.718	32.811	C24H30O6	[M + H]+	C24H31O6+	YWEWWNPYDDHZDI	InChI=1S/C24H30O6/c1-13-5-7-17(9-15(13)3)23-27-12-20-22(30-23)21(19(26)11-25)29-24(28-20)18-8-6-14(2)16(4)10-18/h5-10,19-26H,11-12H2,1-4H3	(1R)-1-[(2R,4S,4aR,6R,8aR)-2,6-bis(3,4-dimethylphenyl)-4,4a,8,8a-tetrahydro-[1,3]dioxino[5,4-d][1,3]dioxin-4-yl]ethane-1,2-diol	CC1=C(C=C(C=C1)C2OCC3C(O2)C(OC(O3)C4=CC(=C(C=C4)C)C)C(CO)O)C	2.800	76959163;76959164;76959165;76959166;134692573;137532627;137532628;137547921;137704511;29922409;93077267;93077268;93077269;93077270;98047440;98047442;98047444;11502517;18666587	NORMAN:(NS00077688);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(76959163 76959164 76959165 76959166 134692573 137532627 137532628 137547921 137704511 29922409 93077267 93077268 93077269 93077270 98047440 98047442 98047444 11502517 18666587);DSSTox:(DTXSID4051297);PUBCHEMANNOTATIONFOOD:(null)	137640542210	415.213	402	6.693	878156045320963567	878154887298794736	878154887294600431	14848	
1	1	0.100	0.100	-135.537		0.998	23.976	C15H22O2	[M + H]+	C15H23O2+	HXTFUVWJFLDLJP	InChI=1S/C15H22O2/c1-5-17-15(16)12(4)14-8-6-13(7-9-14)10-11(2)3/h6-9,11-12H,5,10H2,1-4H3	Ethyl 2-(4-isobutylphenyl)propionate	CCOC(=O)C(C)C1=CC=C(C=C1)CC(C)C	4.308	56665514;170486;12325942	NORMAN:(NS00056722);PUBCHEM:(56665514 170486 12325942);DSSTox:(DTXSID00961546 DTXSID101219318 DTXSID201219054);PUBMED:(null)	137439215682	235.170	430	7.171	878156114715723276	878154885851759816	878154885847565511	7032	
1	5	-Infinity	-Infinity	-517.680		0.030	18.076	C37H55FN6O5	[M + H]+	C37H56FN6O5+	FMVMNAWIGQXIRI	InChI=1S/C37H55FN6O5/c1-25(41(8)35(48)49-37(5,6)7)32(45)40-31(36(2,3)4)34(47)44-20-11-14-29(44)22-42(21-19-26-15-17-27(38)18-16-26)33(46)30-23-43(24-39-30)28-12-9-10-13-28/h15-18,23-25,28-29,31H,9-14,19-22H2,1-8H3,(H,40,45)	tert-butyl N-[1-[[1-[2-[[(1-cyclopentylimidazole-4-carbonyl)-[2-(4-fluorophenyl)ethyl]amino]methyl]pyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]-N-methylcarbamate	CC(C(=O)NC(C(=O)N1CCCC1CN(CCC2=CC=C(C=C2)F)C(=O)C3=CN(C=N3)C4CCCC4)C(C)(C)C)N(C)C(=O)OC(C)(C)C	5.500	78056040;71260840	PUBCHEM:(78056040 71260840)	2	683.438	450	7.494	878156483332130357	878154887563035896	878154887554647287	16480	
1	3	0.496	0.496	-28.544		0.240	54.465	C22H42O10	[M + H]+	C22H43O10+	LDRNKGMQQVXUQX	InChI=1S/C22H42O10/c1-3-23-5-7-25-9-11-27-13-15-29-17-19-31-21-22-32-20-18-30-16-14-28-12-10-26-8-6-24-4-2/h3-4H,1-2,5-22H2	1,2-Bis[2-[2-[2-(2-ethenoxyethoxy)ethoxy]ethoxy]ethoxy]ethane	C=COCCOCCOCCOCCOCCOCCOCCOCCOCCOC=C	0.200	15354986	PUBCHEM:(15354986)	2	467.279	467	7.791	878156563351064019	878154888217347348	878154888213153043	31460	
1	1	0.350	0.350	-279.504		0.957	131.297	C36H71NO9	[M + Na]+	C36H71NNaO9+	KXPSQXJCXHTBJA	InChI=1S/C36H71NO9/c1-3-5-7-9-11-13-14-15-17-18-20-22-24-29(39)32(41)28(27-45-36-35(44)34(43)33(42)30(26-38)46-36)37-31(40)25-23-21-19-16-12-10-8-6-4-2/h28-30,32-36,38-39,41-44H,3-27H2,1-2H3,(H,37,40)	1-O-(alpha-D-galactopyranosyl)-N-dodecanoylphytosphingosine	CCCCCCCCCCCCCCC(C(C(COC1C(C(C(C(O1)CO)O)O)O)NC(=O)CCCCCCCCCCC)O)O	8.500	23726765;59408852;145716217;145716890;70859481	CHEBI:(84159);PUBCHEM:(23726765 59408852 145716217 145716890 70859481);PUBMED	98	684.507	507	8.449	878156577309707739	878154885218419896	878154885214225591	4880	
1	1	0.182	0.219	-198.019		0.982	78.241	C40H73NO9	[M + H]+	C40H74NO9+	ZSSGCZVAMMVAPO	InChI=1S/C40H73NO9/c1-3-5-7-9-11-13-15-16-17-19-21-23-25-27-29-34(44)39(48)41-32(31-49-40-38(47)37(46)36(45)35(30-42)50-40)33(43)28-26-24-22-20-18-14-12-10-8-6-4-2/h18,20,26-29,32-38,40,42-47H,3-17,19,21-25,30-31H2,1-2H3,(H,41,48)	Chrysogeside A	CCCCCCCCCCCCCCC=CC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCC=CCCCCCCC)O)O	9.300	53355808;163063530;76021128	COCONUT:(CNP0353928);CHEBI:(68069);LIPIDMAPS:(LMSP05010096);SUPERNATURAL:(SN0479273);PUBCHEM:(53355808 163063530 76021128);DSSTox:(DTXSID801317167);LOTUS:(Q27136562);PUBMED:(null)	139858018402	712.534	638	10.640	878156557588090310	878154886904530148	878154886900335843	12085	
