row ID,row m/z,row retention time,source_file,source_scan
4581,1237.723,4.232,B1C_liq.mzML,1623.0
4586,500.3034,2.743,C2_liq.mzML,1071.0
4587,456.222,2.858377,D1_liq.mzML,1122.0
4588,1237.7231,4.33277,A2C_liq.mzML,1659.0
4589,673.3593,2.009,E2C_liq.mzML,715.0
4592,401.7283,2.06922,E3_spore.mzML,777.0
4596,432.2425,1.66,Y3_spores.mzML,665.0
4598,713.8344,1.338,W3C_liq.mzML,549.0
4599,906.2755,1.056151,Y2C_liq.mzML,421.0
4600,385.2437,1.673,IS_9.mzML,656.0
4609,1045.1058,4.577932,D3C_liq.mzML,1737.0
4610,992.4791,2.906789,V3_liq.mzML,1125.0
4611,914.3391,3.081577,W3C_liq.mzML,1190.0
4616,449.2419,2.362027,Y3_spores.mzML,900.0
4620,712.8419,3.620142,V3_liq.mzML,1403.0
4623,741.4119,2.921871,F2C_liq.mzML,1132.0
4624,684.3611,2.16,Z3_liq.mzML,848.0
4635,240.6544,1.674388,F3_liq.mzML,667.0
4636,767.3622,2.240995,C2_liq.mzML,879.0
4641,560.3109,2.94,D1C_liq.mzML,1128.0
4644,714.5051,10.690132,Z2_liq.mzML,4045.0
4662,818.483,4.235,D1C_liq.mzML,1600.0
4665,294.938,10.707962,D1C_liq.mzML,4113.0
4666,575.7984,2.921862,V3C_liq.mzML,1133.0
4667,369.1487,0.608,Y3_spores.mzML,271.0
4670,1129.4917,3.116417,W1C_liq.mzML,1207.0
4671,1305.7411,4.613628,A2C_liq.mzML,1748.0
4672,1109.568,2.469481,V3C_liq.mzML,962.0
4678,1081.5193,1.69,Y3C_liq.mzML,663.0
4683,360.193,2.366,Y3_spores.mzML,916.0
4692,349.7068,2.152,Y1C_liq.mzML,849.0
4697,443.2518,1.196998,A1C_liq.mzML,535.0
4703,769.3533,1.165505,Y2_liq.mzML,443.0
4704,550.2986,2.813865,B3C_liq.mzML,1098.0
4706,989.4877,3.073479,Z2_liq.mzML,1192.0
4712,311.8171,0.698015,W2_spores.mzML,328.0
4714,906.4338,1.598,Z3_liq.mzML,624.0
4716,909.5074,2.905329,F3_liq.mzML,1135.0
4722,338.1687,1.735,Y3_spores.mzML,681.0
4725,675.391,2.40802,D4_liq.mzML,944.0
4740,1305.7211,4.560858,F2_liq.mzML,1740.0
4742,746.3712,2.714,F3C_liq.mzML,1053.0
4748,765.5219,10.657791,Z2_spores.mzML,3916.0
4751,518.2301,1.468875,D1_liq.mzML,590.0
4754,397.1925,1.4335,A1_liq.mzML,561.0
4755,855.4713,3.052615,B3_liq.mzML,1186.0
4766,819.4158,0.862493,C2_liq.mzML,353.0
4784,366.2089,2.191865,Y3_liq.mzML,853.0
4789,279.135,2.3945,D4C_liq.mzML,926.0
4802,941.5189,3.3185,Y1C_liq.mzML,1242.0
4810,346.1918,2.937,F2_liq.mzML,1127.0
4814,1017.7324,7.212792,V3_spores.mzML,2662.0
4819,942.4523,1.855788,W3_liq.mzML,731.0
4820,605.3207,1.833,E3C_liq.mzML,666.0
4824,546.4019,7.65895,D4C_liq.mzML,2884.0
4825,601.8157,3.549,C1C_liq.mzML,1371.0
4834,1216.6677,3.049364,W3_liq.mzML,1177.0
4835,1240.3717,0.849467,D3_liq.mzML,335.0
4837,1336.7373,7.723774,A3_spore.mzML,2839.0
4845,619.2929,1.737,X1_liq.mzML,665.0
4853,708.5104,10.031917,V3_spores.mzML,3703.0
4857,736.8902,3.974462,E3_liq.mzML,1532.0
4861,1188.6033,3.539,Y2_liq.mzML,1368.0
4863,172.9566,10.773159,Y1C_liq.mzML,4112.0
4867,277.1373,1.305333,F3_spore.mzML,546.0
4868,399.7328,3.398531,E3_liq.mzML,1325.0
4876,826.3121,1.271033,Y3C_liq.mzML,513.0
4879,360.2118,2.412,Y3_liq.mzML,924.0
4882,713.3457,1.195678,V3_liq.mzML,423.0
4883,497.7332,3.473878,Y2C_liq.mzML,1337.0
4884,464.2184,3.86,F3C_liq.mzML,1493.0
4887,320.1241,2.181,W3_spores.mzML,857.0
4888,1100.5757,4.73906,B3_liq.mzML,1766.0
4889,470.2967,1.197773,Y3_spores.mzML,476.0
4891,419.1894,2.2125,E3_spore.mzML,824.0
4892,1552.8413,3.971,X1_liq.mzML,1511.0
4896,860.4129,4.034914,C1C_liq.mzML,1561.0
4902,578.8259,3.2865,A1_liq.mzML,1278.0
4904,674.3475,2.502949,Z3_liq.mzML,970.0
4908,1302.5951,2.745,Y1_liq.mzML,1060.0
4911,292.8263,1.968666,A3_liq.mzML,769.0
4920,851.7104,7.054754,Z3_spores.mzML,2632.0
4928,1031.4286,2.681,V2C_liq.mzML,1033.0
4930,909.4257,2.088468,Y2_liq.mzML,808.0
4935,326.2064,2.84011,F2C_liq.mzML,1015.0
4936,391.2536,2.199,B3C_liq.mzML,848.0
4939,1196.6302,2.5555,E3C_liq.mzML,998.0
4943,778.5632,8.099153,D4C_liq.mzML,3020.0
4949,397.7604,2.23,A2C_liq.mzML,922.0
4950,524.3942,7.808216,Y3_spores.mzML,2895.0
4963,1372.7468,8.085529,A1_spore.mzML,3013.0
4965,604.2808,0.940687,Y3_liq.mzML,381.0
4969,1082.5111,3.496968,W3_liq.mzML,1337.0
4972,1101.6,3.052,C2_liq.mzML,1176.0
4973,265.1423,1.548,E1C_liq.mzML,656.0
4976,1514.7833,8.016765,X3_spores.mzML,2913.0
4984,748.3894,2.7765,Y3_liq.mzML,1071.0
4996,781.4489,3.38538,B2C_liq.mzML,1353.0
5002,183.1127,0.958428,Y2C_liq.mzML,382.0
5006,880.9556,2.938,X2C_liq.mzML,1130.0
5010,714.5042,10.65254,C2_liq.mzML,4011.0
5012,592.2679,0.937236,V3_liq.mzML,333.0
5013,983.4502,2.497043,Z1C_liq.mzML,962.0
5016,804.3784,2.0245,Z2_liq.mzML,783.0
5019,1509.047,6.900997,C3_spore.mzML,2561.0
5028,1510.767,4.122,B3_liq.mzML,1565.0
5035,289.1442,1.699982,F3C_liq.mzML,746.0
5048,838.4401,4.54256,F2_liq.mzML,1717.0
5050,891.4791,2.634,D4_liq.mzML,1031.0
5051,587.7975,1.595,A3_liq.mzML,619.0
5064,430.248,1.412352,V1_liq.mzML,513.0
5065,1127.6085,3.524,E3_liq.mzML,1354.0
5067,758.5885,7.931979,Z1_spores.mzML,2971.0
5068,366.5348,1.643,V3_liq.mzML,639.0
5078,208.0398,10.910047,Y3_liq.mzML,4006.0
5082,1077.6339,3.414908,Y1_liq.mzML,1311.0
5086,186.9815,10.798273,B3C_liq.mzML,4130.0
5087,675.3467,2.475314,E1C_liq.mzML,907.0
5089,419.1898,2.401,B3_spore.mzML,906.0
5092,719.9167,4.235,C2C_liq.mzML,1621.0
5093,645.318,3.390669,A3_liq.mzML,1322.0
5094,797.4542,3.523,F3_liq.mzML,1308.0
5097,428.5538,2.299968,E1_liq.mzML,879.0
5104,752.9423,4.262484,Y2_liq.mzML,1621.0
5108,1063.5826,3.779666,Y1_liq.mzML,1433.0
5114,470.35,6.663731,B2_spore.mzML,2479.0
5115,415.2573,2.429,E3_spore.mzML,900.0
5116,1079.4988,2.841653,X3_liq.mzML,1103.0
5118,629.3135,2.461,Y3_spores.mzML,947.0
5126,1097.6061,3.571,E2_liq.mzML,1380.0
5128,813.7501,2.5675,W1C_liq.mzML,990.0
5129,500.335,7.486384,Z3_spores.mzML,2855.0
5137,664.3287,1.771,C3C_liq.mzML,753.0
5139,719.3849,2.181,Z3_liq.mzML,849.0
5151,1108.5436,3.599,Z2C_liq.mzML,1446.0
5155,672.3576,0.939293,V2_liq.mzML,383.0
5164,991.5338,3.809443,D3C_liq.mzML,1454.0
5169,579.7983,3.54,C1C_liq.mzML,1365.0
5173,1137.6606,3.038563,C2C_liq.mzML,1135.0
5181,1212.7113,10.697724,V3_spores.mzML,3984.0
5182,970.4882,3.248833,F2C_liq.mzML,1290.0
5183,1180.5398,2.541865,W3_liq.mzML,985.0
5186,752.3248,1.927021,E2C_liq.mzML,752.0
5191,385.6798,0.995512,W2C_liq.mzML,386.0
5198,513.3417,8.335268,W3_liq.mzML,3123.0
5199,511.2586,1.644,B2_spore.mzML,678.0
5201,478.3552,6.910393,A3_spore.mzML,2578.0
5202,560.3207,3.830742,E2_liq.mzML,1484.0
5203,1171.6257,3.5625,C2_liq.mzML,1396.0
5207,627.4555,8.301587,V2_liq.mzML,3086.0
5212,614.8448,3.162,Y1C_liq.mzML,1231.0
5213,948.4511,2.459677,Z1C_liq.mzML,946.0
5225,562.288,2.226924,Y3_spores.mzML,847.0
5228,508.7673,2.214,E3_liq.mzML,876.0
5229,1060.4775,1.714728,B2C_liq.mzML,673.0
5230,220.1176,0.585,X2C_liq.mzML,260.0
5237,1036.6025,4.598947,B2C_liq.mzML,1741.0
5239,402.2364,0.573041,E3_spore.mzML,264.0
5240,508.3589,7.201573,Y3_spores.mzML,2689.0
5248,977.6841,7.127335,C3_spore.mzML,2640.0
5249,706.3238,0.58,C3C_liq.mzML,276.0
5251,767.5443,8.602923,Y2_liq.mzML,3216.0
5253,1171.627,3.623684,F1C_liq.mzML,1396.0
5258,902.3935,1.99301,Y3C_liq.mzML,778.0
5264,398.6807,3.26,E3_liq.mzML,1314.0
5269,582.2081,8.249655,IS_3.mzML,3157.0
5270,478.3491,6.914267,X3_spores.mzML,2498.0
5276,551.2987,3.065559,F1_liq.mzML,1264.0
5295,970.4938,3.555,W2_liq.mzML,1341.0
5296,248.1324,0.663937,B2_spore.mzML,272.0
5298,1044.5959,3.173885,A3C_liq.mzML,1227.0
5299,1370.964,10.021025,Z2_liq.mzML,3773.0
5300,211.1076,0.8705,B3_liq.mzML,352.0
5303,454.2417,0.561916,B3_spore.mzML,264.0
5321,393.2211,2.130874,D4_spore.mzML,788.0
5328,1044.6101,4.59673,Y3C_liq.mzML,1724.0
5337,490.2943,2.357,F2C_liq.mzML,936.0
5346,944.4872,3.871,E1C_liq.mzML,1473.0
5347,563.0357,2.254437,QC_6.mzML,885.0
5357,407.2194,2.374392,F2_liq.mzML,974.0
5360,555.3172,1.831597,W2_spores.mzML,714.0
5362,359.2667,0.5845,X1C_liq.mzML,308.0
5364,872.4975,3.825522,Y1C_liq.mzML,1442.0
5365,763.5053,8.386108,Y1C_liq.mzML,3180.0
5368,726.4167,3.505775,Z2C_liq.mzML,1348.0
5369,740.8716,2.73,W3_liq.mzML,1093.0
5378,1425.6793,3.650586,V3C_liq.mzML,1392.0
5381,474.2582,1.776667,A1C_liq.mzML,704.0
5383,813.4214,2.702294,C3_liq.mzML,1082.0
5387,553.798,3.033045,D4_liq.mzML,1225.0
5389,780.5766,8.095082,C2C_liq.mzML,3003.0
5395,514.3246,2.073,A1_liq.mzML,806.0
5396,969.4824,3.338,F1_liq.mzML,1309.0
5400,548.2844,1.96656,B2C_liq.mzML,713.0
5403,600.4677,7.583013,IS_7.mzML,2863.0
5409,379.1899,1.88,A3_liq.mzML,761.0
5411,1324.7247,3.339,D4C_liq.mzML,1295.0
5412,1082.0424,3.614879,Z1_liq.mzML,1348.0
5413,747.5916,8.445618,E1_liq.mzML,3198.0
5414,1032.4854,1.707,F2_liq.mzML,669.0
5415,1010.6662,6.696873,W3_spores.mzML,2483.0
5417,164.0667,10.878103,V2_spores.mzML,3965.0
5418,615.3378,3.28,Y3_liq.mzML,1229.0
5420,1009.4501,2.121,F3C_liq.mzML,830.0
5421,1033.4911,1.707,Y2C_liq.mzML,680.0
5424,759.3606,4.246,A3C_liq.mzML,1620.0
5429,997.7649,7.391762,Z3_spores.mzML,2752.0
5430,431.7305,3.391673,B3C_liq.mzML,1312.0
5434,810.4594,4.325079,Y3_liq.mzML,1633.0
5439,467.2318,1.337782,E2_spore.mzML,541.0
5443,461.2709,2.907552,F3_liq.mzML,1163.0
5449,409.7427,3.147,E2_liq.mzML,1212.0
5452,328.9167,10.892946,B3_liq.mzML,4132.0
5458,352.7276,2.3245,C3C_liq.mzML,924.0
5460,315.2105,2.214,Y3_spores.mzML,822.0
5461,384.8732,2.2135,X3_liq.mzML,879.0
5465,911.4877,0.763,C3C_liq.mzML,372.0
5472,433.2417,1.435,D1_liq.mzML,486.0
5474,990.5402,3.638283,Z2C_liq.mzML,1374.0
5482,937.5178,3.533,F2_liq.mzML,1348.0
5486,787.4407,3.116,C2C_liq.mzML,1205.0
5487,795.6411,6.58898,V3_spores.mzML,2436.0
5488,438.2531,3.571,V3_liq.mzML,1373.0
5492,574.8124,3.83179,E3C_liq.mzML,1481.0
5501,707.3936,3.823248,W2C_liq.mzML,1456.0
5504,721.3638,3.648658,W1C_liq.mzML,1390.0
5506,581.7954,3.8375,Y1C_liq.mzML,1478.0
5507,645.3285,3.467502,Y1C_liq.mzML,1337.0
5520,443.2821,3.6514,F3_liq.mzML,1409.0
5521,564.7941,1.833,B1_liq.mzML,690.0
5526,988.5109,4.074,Y3_liq.mzML,1570.0
5537,639.2839,2.661333,F3_spore.mzML,969.0
5539,527.2819,1.377,Y2_spores.mzML,543.0
5540,427.2569,1.245823,B3C_liq.mzML,458.0
5543,548.241,0.68,W2_spores.mzML,277.0
5545,333.112,6.048226,QC_7.mzML,2289.0
5551,562.3329,2.777,Y1C_liq.mzML,1025.0
5558,1371.9523,10.021486,X1C_liq.mzML,3830.0
5573,313.2737,8.095722,B1_spore.mzML,3014.0
5576,654.3156,2.54,Y2_liq.mzML,993.0
5578,1514.7852,8.073905,V3_spores.mzML,2965.0
5579,664.3372,1.77,A1C_liq.mzML,766.0
5581,821.4204,4.512299,C1C_liq.mzML,1651.0
5590,395.7467,3.099766,D4C_liq.mzML,1204.0
5592,345.722,1.016,IS_7.mzML,402.0
5600,611.8543,4.002,D1C_liq.mzML,1534.0
5601,587.2438,2.48079,Z3_liq.mzML,972.0
5605,1036.094,4.607676,Y1C_liq.mzML,1722.0
5609,776.3724,1.864,Y2_liq.mzML,731.0
5611,302.1767,0.812468,B3C_liq.mzML,320.0
5624,744.3346,1.00784,Z3_liq.mzML,414.0
5626,770.353,2.918738,Y3_liq.mzML,1134.0
5632,563.2443,0.741168,Y3_spores.mzML,330.0
5634,1353.7711,8.085825,E3_spore.mzML,2987.0
5651,436.2294,1.448779,Y3_spores.mzML,562.0
5652,669.8588,1.9935,Z2C_liq.mzML,759.0
5659,1050.4437,3.212674,X3_liq.mzML,1240.0
5660,704.5473,8.099699,E3_liq.mzML,3002.0
5667,251.1366,0.958,Y2_spores.mzML,380.0
5668,826.3589,2.812517,A3_liq.mzML,1071.0
5669,560.3141,3.862,A1C_liq.mzML,1484.0
5670,723.418,3.63111,E1_liq.mzML,1397.0
5681,1218.728,3.321,C1_liq.mzML,1288.0
5682,154.0047,10.910005,IS_7.mzML,4172.0
5683,550.7634,1.322,Z1C_liq.mzML,531.0
5694,764.4101,3.438627,V1C_liq.mzML,1319.0
5698,662.3181,0.979832,X1_liq.mzML,401.0
5699,380.1791,3.552,W2_liq.mzML,1307.0
5700,976.5139,3.817858,V2_liq.mzML,1461.0
5707,637.2972,0.98925,B2_liq.mzML,422.0
5710,909.454,3.727527,C3_liq.mzML,1412.0
5712,822.3929,2.243919,A2_liq.mzML,888.0
5727,685.4337,10.47624,D3C_liq.mzML,4004.0
5738,1372.7469,10.699209,F3_spore.mzML,3987.0
5742,315.1228,6.709721,QC_10.mzML,2498.0
5743,630.3588,3.162,A2C_liq.mzML,1166.0
5749,660.8245,1.786,Y3_liq.mzML,704.0
5756,684.3888,2.840269,Z1C_liq.mzML,1088.0
5757,1220.6798,10.695629,Z2_spores.mzML,3919.0
5758,482.3491,6.59426,A1_spore.mzML,2506.0
5771,738.4028,2.927112,E1_liq.mzML,1134.0
5776,1005.537,3.652438,X3_liq.mzML,1402.0
5791,754.5515,10.651772,C2_spore.mzML,3881.0
5796,959.0254,3.035859,D3C_liq.mzML,1174.0
5797,385.242,2.3545,F3C_liq.mzML,898.0
5799,630.3669,3.210168,D1C_liq.mzML,1190.0
5804,961.6074,3.634298,E2C_liq.mzML,1395.0
5808,838.14,4.435726,D4_liq.mzML,1673.0
5811,475.3722,6.961419,F3_spore.mzML,2527.0
5816,737.4334,3.555,,
5821,402.7344,3.61,V3_liq.mzML,1381.0
5822,587.2909,1.628,D3C_liq.mzML,628.0
5825,961.5214,3.718375,W1_liq.mzML,1413.0
5827,310.2121,2.408,C3_liq.mzML,930.0
5831,158.9866,10.803173,IS_7.mzML,4078.0
5836,548.2657,0.924223,X3C_liq.mzML,330.0
5838,409.2207,1.833,Y3_spores.mzML,725.0
5856,969.9897,3.377,V2C_liq.mzML,1424.0
5860,712.4887,10.659818,E3_spore.mzML,3855.0
5866,880.347,2.729,V3C_liq.mzML,1055.0
5876,532.7667,0.6835,V2C_liq.mzML,314.0
5879,627.4556,8.320148,V2_spores.mzML,3040.0
5893,636.3369,3.90461,B3C_liq.mzML,1496.0
5894,658.4547,8.541508,W1C_liq.mzML,3230.0
5895,680.3557,3.556,B1C_liq.mzML,1415.0
5900,677.4543,7.94997,Z3_spores.mzML,2948.0
5903,1166.6416,2.994753,A1C_liq.mzML,1160.0
5908,402.2862,8.042676,W3_liq.mzML,3006.0
5913,618.3221,1.419,W3C_liq.mzML,547.0
5914,683.548,8.076569,F1_liq.mzML,3083.0
5919,767.5447,8.582129,W3_liq.mzML,3197.0
5924,697.3577,1.614,W2_liq.mzML,641.0
5926,789.3983,0.979358,D1C_liq.mzML,344.0
5937,886.4268,2.369,D1C_liq.mzML,928.0
5941,1099.3822,2.946738,W1_liq.mzML,1125.0
5945,590.4019,7.666796,Y3_spores.mzML,2857.0
5958,768.3038,3.087556,Z2_spores.mzML,1150.0
5969,663.3873,2.680367,F1_liq.mzML,1037.0
5971,1088.5498,4.028167,F2C_liq.mzML,1550.0
5978,448.2307,1.694658,B3_spore.mzML,590.0
5984,576.2977,2.921,W1_liq.mzML,1098.0
5986,1506.7931,10.710983,X3_spores.mzML,3951.0
5994,859.5303,10.689968,X3C_liq.mzML,4081.0
5996,331.2829,8.106642,W1_spores.mzML,3012.0
6003,742.4036,2.376935,F3_liq.mzML,895.0
6006,682.3641,0.842,V3_liq.mzML,389.0
6007,295.1303,1.532,A1_liq.mzML,555.0
6011,524.8162,3.896363,F3C_liq.mzML,1498.0
6024,928.4753,2.587,B3_liq.mzML,999.0
6027,1513.8088,7.943336,X3_spores.mzML,2898.0
6028,740.4421,2.777,V3_liq.mzML,1083.0
6029,303.1531,1.833,C2C_liq.mzML,757.0
6031,987.0148,2.507672,X3_liq.mzML,992.0
6034,582.2147,1.083142,F3_liq.mzML,433.0
6046,153.9938,10.816067,IS_7.mzML,4105.0
6052,763.917,3.417053,D1_liq.mzML,1332.0
6053,1156.6149,3.8905,A3_liq.mzML,1489.0
6059,180.0448,10.912018,V2_liq.mzML,4078.0
6060,766.538,10.663883,D4C_liq.mzML,3930.0
6061,437.2116,0.791,C3C_liq.mzML,371.0
6063,592.7819,3.01739,Z3C_liq.mzML,1180.0
6065,675.6775,8.757603,V3_liq.mzML,3252.0
6069,495.7336,1.22572,W2_liq.mzML,485.0
6072,604.2816,1.015451,B2_liq.mzML,421.0
6073,693.3657,3.48563,F1_liq.mzML,1331.0
6078,1039.712,7.0513,W3_spores.mzML,2608.0
6079,1026.4341,1.769,Y2_liq.mzML,701.0
6081,229.0639,1.832,Z1_liq.mzML,761.0
6084,490.2873,3.466421,E2_liq.mzML,1331.0
6094,849.3906,0.769923,Z3C_liq.mzML,322.0
6097,1045.1068,4.650348,V1C_liq.mzML,1741.0
6101,791.4863,8.80791,V2_liq.mzML,3268.0
6107,821.4236,3.212,D4C_liq.mzML,1283.0
6121,741.4183,2.167571,Y3_liq.mzML,890.0
6126,590.2936,0.947608,V1_liq.mzML,376.0
6127,986.5604,4.410168,Y2C_liq.mzML,1668.0
6128,646.8414,2.891333,Y2C_liq.mzML,1114.0
6139,739.3917,2.762,E3C_liq.mzML,1076.0
6142,738.3536,1.658,Z2C_liq.mzML,657.0
6148,602.7977,2.54,Z1_liq.mzML,983.0
6151,810.4149,1.276476,X2C_liq.mzML,485.0
6153,1080.5955,3.305,Y3C_liq.mzML,1269.0
6154,183.0103,10.883271,V1_spores.mzML,4117.0
6156,884.3993,1.88,Z1_liq.mzML,737.0
6161,590.3547,1.626,Y3_liq.mzML,646.0
6173,568.2996,2.91526,Y3_liq.mzML,1133.0
6178,511.3731,8.074412,Y3C_liq.mzML,3025.0
6189,1164.6788,4.2105,B1C_liq.mzML,1627.0
6192,619.3578,3.227832,X3_liq.mzML,1304.0
6193,418.2263,2.165,Z2_liq.mzML,835.0
6196,766.4882,3.5395,D4C_liq.mzML,1350.0
6197,971.4827,2.23,C3_liq.mzML,891.0
6198,656.8705,3.927205,F3C_liq.mzML,1505.0
6202,358.2424,8.071847,D1_liq.mzML,3063.0
6204,693.2518,1.676,V3C_liq.mzML,668.0
6208,559.1334,8.251458,IS_2.mzML,3173.0
6209,1238.7147,4.335318,F2_liq.mzML,1657.0
6215,440.2346,2.557,Z2C_liq.mzML,936.0
6216,910.4858,3.113,A1_liq.mzML,1275.0
6223,696.0582,4.388959,B3C_liq.mzML,1670.0
6224,738.4773,1.6105,X1_liq.mzML,629.0
6227,1172.6178,3.637855,E1C_liq.mzML,1402.0
6242,555.5948,2.255,W1C_liq.mzML,883.0
6247,773.4193,2.777,D1C_liq.mzML,1037.0
6252,812.4623,2.750465,V1_liq.mzML,1072.0
6253,857.5143,10.687388,A1_liq.mzML,4075.0
6256,775.3692,1.595,X2C_liq.mzML,629.0
6260,734.5148,10.65078,Z2_spores.mzML,3907.0
6262,662.8197,2.242996,B3_liq.mzML,889.0
6272,688.525,8.097572,A3_liq.mzML,3000.0
6277,230.1135,2.6495,D3C_liq.mzML,1000.0
6278,684.3701,3.00053,B1_liq.mzML,1093.0
6279,1103.1262,4.652762,B3_liq.mzML,1717.0
6287,998.4927,3.132,W3_liq.mzML,1212.0
6290,651.8074,2.738258,Y2C_liq.mzML,1012.0
6293,224.0112,10.902916,E1_liq.mzML,4193.0
6297,350.206,1.612,V3C_liq.mzML,631.0
6299,583.3234,3.8255,X3C_liq.mzML,1479.0
6308,358.2451,8.092277,V2C_liq.mzML,3036.0
6309,556.261,1.662908,B3_liq.mzML,660.0
6310,949.5453,3.736142,E2_liq.mzML,1436.0
6320,731.3365,1.403418,Y1_liq.mzML,551.0
6323,744.5571,10.665086,Y1C_liq.mzML,4015.0
6331,226.2168,10.661118,X2C_liq.mzML,4085.0
6332,884.489,2.54,X1_liq.mzML,923.0
6349,396.2244,1.992114,B3_spore.mzML,755.0
6352,559.309,3.555,V2_liq.mzML,1340.0
6355,597.8124,3.810045,Z3C_liq.mzML,1452.0
6366,507.2253,2.344,Z3_liq.mzML,873.0
6379,754.5421,10.685905,Z3C_liq.mzML,3936.0
6388,871.4963,4.590287,W1C_liq.mzML,1737.0
6399,359.3706,7.44487,IS_7.mzML,2781.0
6406,683.5487,8.102674,V3C_liq.mzML,3042.0
6407,501.7868,4.121,A1C_liq.mzML,1574.0
6414,514.2646,2.248984,E2_spore.mzML,897.0
6417,672.3743,3.1764,Z2_liq.mzML,1233.0
6427,710.5451,8.097903,A2_liq.mzML,3043.0
6433,680.3218,1.387,C1C_liq.mzML,504.0
6437,407.7415,2.502525,F3_liq.mzML,978.0
6438,912.4026,1.117464,Z1C_liq.mzML,468.0
6440,359.7004,1.818,D1_liq.mzML,729.0
6444,818.4736,4.244992,B1C_liq.mzML,1630.0
6445,612.2838,1.6815,A2C_liq.mzML,661.0
6459,158.9639,10.711123,E3_liq.mzML,3917.0
6464,688.518,8.095655,C1C_liq.mzML,3066.0
6467,612.3569,2.911796,F2C_liq.mzML,1130.0
6476,363.2006,1.003229,W3_spores.mzML,382.0
6483,619.3647,4.235,C2C_liq.mzML,1627.0
6485,695.4055,2.244155,A2C_liq.mzML,880.0
6496,713.3577,1.063747,Z3_liq.mzML,466.0
6525,756.3256,1.03827,D3C_liq.mzML,411.0
6526,982.4269,3.932,Y3_liq.mzML,1501.0
6527,441.2357,2.3545,V3C_liq.mzML,941.0
6536,433.2417,1.548,D4_liq.mzML,610.0
6539,969.5196,3.003174,V3_liq.mzML,1154.0
6546,692.4409,3.356,E2C_liq.mzML,1338.0
6548,1238.7156,4.238,V1C_liq.mzML,1608.0
6550,588.2906,2.118,Y2_spores.mzML,834.0
6551,849.451,0.992555,Z3C_liq.mzML,472.0
6560,753.4421,4.255495,A2_liq.mzML,1636.0
6573,186.9812,10.869038,QC_7.mzML,4140.0
6592,618.2844,1.435,W2_liq.mzML,530.0
6599,658.3022,1.320896,V2C_liq.mzML,502.0
6615,279.1343,2.216,D4_spore.mzML,799.0
6617,509.2896,3.097932,F3_liq.mzML,1208.0
6628,729.3979,2.978718,E1C_liq.mzML,1212.0
6629,600.3279,3.957,A1_liq.mzML,1523.0
6631,280.175,2.428,C2C_liq.mzML,879.0
6637,222.6269,0.861447,F3C_liq.mzML,353.0
6640,763.8943,3.804698,C3C_liq.mzML,1458.0
6647,662.3108,1.964,Y3_spores.mzML,750.0
6652,780.5751,7.926552,X2_spores.mzML,2906.0
6653,1651.9155,4.202,D1C_liq.mzML,1594.0
6659,588.3788,3.834,D1C_liq.mzML,1474.0
6664,664.3046,0.6765,W3_liq.mzML,284.0
6673,551.2663,1.309036,Z3C_liq.mzML,457.0
6674,471.1832,6.53264,A3_spore.mzML,2439.0
6686,408.2258,2.135234,C3C_liq.mzML,922.0
6689,1234.6935,10.66925,Z2_spores.mzML,3922.0
6691,649.3292,3.197325,Z2_liq.mzML,1243.0
6695,529.2669,0.646833,B2C_liq.mzML,326.0
6699,458.2988,0.698937,D4C_liq.mzML,281.0
6700,959.6161,7.203056,D4_spore.mzML,2645.0
6707,487.3616,7.89333,IS_7.mzML,2954.0
6726,763.9055,3.8695,A1_liq.mzML,1460.0
6727,701.3367,3.00526,Y1_liq.mzML,1165.0
6729,992.4908,3.469046,X3C_liq.mzML,1310.0
6752,701.3501,0.924873,V2_liq.mzML,375.0
6754,871.9648,3.26,Y3_liq.mzML,1259.0
6758,1328.7092,8.025783,D4_spore.mzML,2908.0
6759,345.2226,2.73,E3C_liq.mzML,1010.0
6768,618.8462,3.694693,D1C_liq.mzML,1404.0
6774,653.2622,1.658,Y3_spores.mzML,659.0
6780,567.2724,0.908335,B3_liq.mzML,374.0
6788,332.3438,7.049763,A1_spore.mzML,2659.0
6790,733.3566,3.011319,D1_liq.mzML,1133.0
6794,949.0452,3.737188,B3C_liq.mzML,1445.0
6796,693.2953,0.754,F1C_liq.mzML,303.0
6800,450.2907,3.782219,X3C_liq.mzML,1444.0
6801,511.1804,0.826344,C3_liq.mzML,324.0
6802,1046.499,1.927165,D1C_liq.mzML,757.0
6812,618.8459,3.671302,A2C_liq.mzML,1408.0
6813,243.1544,1.20691,,
6815,772.4304,3.683147,D4C_liq.mzML,1411.0
6816,837.9589,4.203,Y2_liq.mzML,1624.0
6819,976.4823,3.419913,W3_liq.mzML,1353.0
6823,375.2297,2.5248,V2_liq.mzML,1024.0
6825,699.3386,0.84822,W3_liq.mzML,317.0
6828,1230.6089,3.929,X3_liq.mzML,1493.0
6833,551.2799,6.975989,Z2_spores.mzML,2572.0
6838,358.2427,8.112793,Z3_spores.mzML,3007.0
6841,1058.5032,2.172667,A1_liq.mzML,789.0
6845,487.2556,0.84011,Z3_liq.mzML,362.0
6847,734.3193,0.794285,C1C_liq.mzML,354.0
6851,441.2572,1.619,Z2_spores.mzML,626.0
6858,731.8409,2.298124,W3C_liq.mzML,901.0
6863,617.9874,3.259,A2_liq.mzML,1252.0
6865,691.379,2.936504,E2C_liq.mzML,1136.0
6875,678.3411,4.456907,Y3C_liq.mzML,1666.0
6877,659.3453,3.174969,A2C_liq.mzML,1183.0
