row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value	comparison	species	family	group_a	group_b	direction	liq_over_spore_log2fc	row ID	sirius_formula	sirius_adduct	sirius_structure_name	sirius_structure_smiles	sirius_structure_confidence	sirius_npc_pathway	sirius_npc_class	sirius_classyfire_class	sirius_source_feature_id	sirius_source_run	annotation_origin	n_candidates	source_mz	source_rt	feature_mz	feature_rt	ppm_error	rt_delta_min	ms2_cosine	match_class	match_status	n_sirius_hits	sirius_hit_ids	sirius_hit_formulas	merged_conflict	is_liq_enriched	passes_media_blank	is_secreted_candidate	bioactive
1904	547.2146	1.011384	0.0006026435677414	0.0	9.921938183678163	1.0	0.3	0.7	100.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	9.659992208073131	1904.0	C30H28F2N4O4	[M + H]+	4'-hydroxy-2,2''-diimino-2'-(1H-indol-3-yl)-1,1'',3,3''-tetramethyl-4',9'-dihydro-2'H-dispiro[imidazolidine-4,1'-carbazole-3',4''-imidazolidine]-5,5''-dione	CN1C(=O)C2(C(C3(C4=C(C2O)C5=CC=CC=C5N4)C(=O)N(C(=N)N3C)C)C6=CNC7=CC=CC=C76)N(C1=N)C	0.327	Amino acids and Peptides	Other indole diketopiperazine alkaloids	Carboxylic acids and derivatives	1437.0	EB-MSV000090464-gnps_ms2	transferred	2.0	547.2141	1.01	547.2146	1.011384	0.914	0.001	0.999	ms2_tie	assigned	1.0	1437.0	C30H28F2N4O4	False	True	False	False	True
7440	470.3501	6.7472	0.0	0.0005815281009027	-9.870536116479444	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-8.387619621738262	7440.0	C26H47NO6	[M + H]+	(2S,3S,4S,5R)-2,3,4,5,6-pentahydroxy-N-octadecylhexanamide	CCCCCCCCCCCCCCCCCCNC(=O)C(C(C(C(CO)O)O)O)O	0.125	Fatty acids	Open-chain polyketides	Fatty Acyls	7440.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	7440.0	C26H47NO6	False	False	False	False	True
1035	1151.5947	1.627	0.0005305040778911	0.0	9.738199270709517	1.0	0.0	1.0	100.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	9.748550467956587	1035.0	C67H82N4O13	[M + H]+	1-(1-{8-[1-(5-{13-[(ethylamino)methoxy]-3,11-dihydroxy-15-[2-(methylamino)ethoxy]-6-oxa-10-azapentacyclo[10.6.2.0²,⁷.0⁹,¹⁹.0¹⁶,²⁰]icosa-1,7,9(19),12,14,16(20)-hexaen-4-yl}-2-hydroxy-3-methoxyphenoxy)-3-hydroxypropan-2-yl]-15-(2-hydroxyethyl)-14-(hydroxymethyl)pentacyclo[10.6.2.0²,⁷.0⁸,²⁰.0¹³,¹⁸]icosa-2,4,6,16-tetraen-10-yl}cyclohexyl)-2,5-dihydro-1H-pyrrole-2,5-dione	CCNCOC1=C2C(NC3=CC4=C(C(C(CO4)C5=CC(=C(C(=C5)OCC(CO)C67CC(CC8C6CC(C9C8C(C(C=C9)CCO)CO)C4=CC=CC=C74)C4(CCCCC4)N4C(=O)C=CC4=O)O)OC)O)C4=C3C2=C(CC4)C(=C1)OCCNC)O		Polyketides	Depsipeptides	Peptidomimetics	2474.0	EB-MSV000090464-gnps_ms2	transferred	3.0	1151.595	1.57	1151.5947	1.627	-0.261	0.057	0.9767	unique	assigned	1.0	2474.0	C67H82N4O13	False	True	False	False	True
6449	566.4086	7.196102	0.0	0.0004264847174434	-9.423741414281205	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-8.757488264846547	6449.0	C32H55NO7	[M + H]+	[(3~{Z},5~{S},6~{S},7~{S},8~{R},9~{S},11~{Z},13~{S},14~{S},15~{S},16~{Z},18~{S})-5,7,9,11,13,15-hexamethyl-19-[(2~{S},3~{R})-3-methyl-6-oxidanylidene-oxan-2-yl]-8,14,18-tris(oxidanyl)nonadeca-3,11,16-trien-6-yl] carbamate	CCC=CC(C)C(C(C)C(C(C)CC(=CC(C)C(C(C)C=CC(CC1C(CCC(=O)O1)C)O)O)C)O)OC(=O)N	0.078	Polyketides	Erythromycins	Carboxylic acids and derivatives	9210.0	EB-MSV000090464-gnps_ms2	transferred	4.0	566.4078	7.2	566.4086	7.196102	1.412	-0.004	1.0	ms2_tie	assigned	1.0	9210.0	C32H55NO7	False	False	False	False	True
8925	392.3275	7.187804	0.0	0.0004195210182297	-9.400025329270797	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-8.944507722988796	8925.0	C23H41N3O2	[M + H]+	N-[2-(carbamoylamino)ethyl]octadecanamide	CCCCCCCCCCCCCCCCCC(=O)NCCNC(=O)N	0.327	Fatty acids	Acyclic guanidine alkaloids	Fatty Acyls	8925.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	8925.0	C23H41N3O2	False	False	False	False	True
11157	359.1673	8.028269	0.0	0.0004174362760311	-9.392848880591451	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-9.347948738736466	11157.0	C15H28O8	[M + Na]+	2-{[4-ethenyl-5-hydroxy-3-(2-hydroxyethyl)pentyl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol	C=CC(CO)C(CCO)CCOC1C(C(C(C(O1)CO)O)O)O	0.629	Terpenoids	Fatty acyl glycosides of mono- and disaccharides	Organooxygen compounds	11157.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	11157.0	C15H28O8	False	False	False	False	True
7622	513.3031	7.194329	0.0	0.0003785541185966	-9.252012877778956	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-8.589203250667344	7622.0	C34H40O4	[M + H]+	2-hydroxy-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propyl hexadec-9-enoate	CCCCCCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)O	0.783	Fatty acids	Monoacylglycerols	Glycerolipids	7622.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	7622.0	C34H40O4	False	False	False	False	True
5758	482.3491	6.59426	0.0	0.0003606822944466	-9.182359155333303	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-8.704797385083568	5758.0	C27H47NO6	[M + H]+	(2R,3R,4R,5R,6S)-2-[[(3S,8R,9S,10S,13R,14S,17S)-14-amino-17-[(1S)-1-hydroxyethyl]-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl]oxy]-6-methyloxane-3,4,5-triol	CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C(C)O)N)C)C)O)O)O	0.095	Fatty acids	Steroidal alkaloids	Steroids and steroid derivatives	5758.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	5758.0	C27H47NO6	False	False	False	False	True
12398	1220.6765	10.680655	0.0	0.0003482426665822	-9.131812222846566	0.1	1.0	-0.9	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-8.470310691897875	12398.0	C58H104FN3O20	[M + K]+	(4R,8S,9S,11S,12R,13S,19S)-N-[3-[(2R,3R,4S,5R,11R,13S,14R)-11-[(2R,4S,6S)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-2-ethyl-3,4-dihydroxy-13-[(2S,4S,5R,6R)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-3,5,10,10,14-pentamethyl-15-oxo-1-oxa-6-azacyclopentadec-6-yl]propyl]-12,19-difluoro-11-hydroxy-6,6,9,13-tetramethyl-16-oxo-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-diene-8-carboxamide	CCC1C(C(C(N(CCCC(C(CC(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)OC3C(C(CC(O3)C)N(C)C)O)(C)C)CCCNC(=O)C45C(CC6C4(CC(C7(C6CC(C8=CC(=O)C=CC87C)F)F)O)C)OC(O5)(C)C)C)O)(C)O		Polyketides	Pyrimidine nucleosides	Organooxygen compounds	12398.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	12398.0	C58H104FN3O20	False	False	False	False	True
21261	771.6044	8.871388	0.0	0.0003392445257229	-9.094112997085473	0.3	1.0	-0.7	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-9.411521428174904	21261.0	C44H78N6O5	[M + H]+	1,4,6-trimethyl 2,7-dihexadecyl-5-oxo-1,4,4a,5,8,8a-hexahydronaphthalene-1,4,6-tricarboxylate	CCCCCCCCCCCCCCCCC1=C(C(=O)C2C(C1)C(C(=CC2C(=O)OC)CCCCCCCCCCCCCCCC)C(=O)OC)C(=O)OC	0.061	Terpenoids	Diacylglycerols	Fatty Acyls	21261.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	21261.0	C44H78N6O5	False	False	False	False	True
11477	534.322	6.915622	0.0	0.0003369668770238	-9.084412089828511	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-8.814652530617789	11477.0	C24H49NO10	[M + Na]+	N-[2-[2-[2-[2-[2-[2-[2-[2-[2-[(2R)-butan-2-yl]oxyethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethyl]acetamide	CCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)C	0.049	Alkaloids	Terpenoid alkaloids	Carboxylic acids and derivatives	11477.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	11477.0	C24H49NO10	False	False	False	False	True
4406	554.4053	7.522902	0.0	0.0003131583290711	-8.978899593224877	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.632139511404968	4406.0	C31H55NO7	[M + H]+	6-{[3-(dimethylamino)-2-hydroxy-5-methylcyclohexyl]oxy}-16-ethyl-4-hydroxy-15-(hydroxymethyl)-5,7,9,13-tetramethyl-1-oxacyclohexadec-11-ene-2,10-dione	CCC1C(CC(C=CC(=O)C(CC(C(C(C(CC(=O)O1)O)C)OC2CC(CC(C2O)N(C)C)C)C)C)C)CO	0.122	Polyketides	Erythromycins	Carboxylic acids and derivatives	9325.0	EB-MSV000090464-gnps_ms2	transferred	2.0	554.4055	7.52	554.4053	7.522902	-0.361	0.003	1.0	ms2_tie	assigned	1.0	9325.0	C31H55NO7	False	False	False	False	True
2562	871.4982	3.819905	0.0002911216585769	0.0	8.873845937014181	1.0	0.4	0.6	100.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	8.939331741952078	2562.0	C48H72N4O8	[M + K]+		CC1=CC(=CC(=C1)CC2=C3C(=CC=N3)[N+](=C2)CC4C(C5C(CCC6C5(CC(C(=O)C6(C)C7CCCC7)CCCO)C)(C8(C4=C(C(=O)C8)C(C)CC(C9C(O9)(C)C)O)C)C)O)C	0.052	Polyketides	Depsipeptides	Peptidomimetics	8140.0	EB-MSV000090464-gnps_ms2	transferred	4.0	871.4962	3.69	871.4982	3.819905	2.295	0.13	0.9265	ms2_tie	assigned	1.0	8140.0	C48H72N4O8	False	True	False	False	True
13605	326.2152	5.968517	0.0	0.0002602009243639	-8.712215247071441	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.9886128002401176	13605.0	C18H31NO2S	[M + H]+	2-amino-3-[(3,7,11-trimethyldodeca-2,6,10-trien-1-yl)sulfanyl]propanoic acid	CC(=CCCC(=CCCC(=CCSCC(C(=O)O)N)C)C)C	0.975	Terpenoids	Aminoacids	Carboxylic acids and derivatives	13605.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	13605.0	C18H31NO2S	False	False	False	False	True
16422	335.1306	7.719195	0.0	0.0002542046863179	-8.67866092391956	0.1	1.0	-0.9	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-8.614177117292106	16422.0	C14H22O9	[M + H]+	2-[(4-hydroxy-2,6-dimethoxycyclohexa-2,4-dien-1-yl)oxy]-6-(hydroxymethyl)oxane-3,4,5-triol	COC1C=C(C=C(C1OC2C(C(C(C(O2)CO)O)O)O)OC)O	0.327	Polyketides	Acyl phloroglucinols	Organooxygen compounds	16422.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	16422.0	C14H22O9	False	False	False	False	True
10597	528.4265	7.803567	0.0	0.0002533343454585	-8.67372507435573	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.808917355639826	10597.0	C30H57NO6	[M + H]+	1-[(N-Acetyl-L-alanyl)oxy]-2,3-propanediol 3-docosanoate	CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)C(C)NC(=O)C)O	0.008	Fatty acids	Ceramides	Sphingolipids	9453.0	EB-MSV000090464-gnps_ms2	transferred	3.0	528.4264	7.81	528.4265	7.803567	0.189	-0.006	0.9255	unique	assigned	1.0	9453.0	C30H57NO6	False	False	False	False	True
5986	1506.7931	10.710983	0.0	0.0002507582498589	-8.659015851542065	0.1	1.0	-0.9	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-8.74510149753973	5986.0	C74H105N19O13	[M + K]+	2-[[1-[6-amino-2-[[1-[2-amino-5-(diaminomethylideneamino)pentanoyl]pyrrolidine-2-carbonyl]amino]hexanoyl]pyrrolidine-2-carbonyl]amino]-N-[5-amino-1-[[1-[[1-[7-[1-[[1-amino-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]-6-oxo-1,7-diazaspiro[4.4]nonan-1-yl]-1-oxo-3-phenylpropan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-1,5-dioxopentan-2-yl]pentanediamide	CC(C)CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)N)N3CCC4(C3=O)CCCN4C(=O)C(CC5=CC=CC=C5)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C7CCCN7C(=O)C(CCCCN)NC(=O)C8CCCN8C(=O)C(CCCN=C(N)N)N		Fatty acids	Neutral glycosphingolipids	Sphingolipids	5986.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	5986.0	C74H105N19O13	False	False	False	False	True
11706	390.3122	6.982582	0.0	0.0002498737863289	-8.653930878434508	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-8.277981303643063	11706.0	C23H39N3O2	[M + H]+	2-[[1-(2-Ethoxyethyl)cyclopentyl]methyl]-1-[[1-(2-ethoxyethyl)cyclopropyl]methyl]-3-ethylguanidine	CCNC(=NCC1(CCCC1)CCOCC)NCC2(CC2)CCOCC	0.05	Alkaloids	Acyclic guanidine alkaloids	Fatty Acyls	11706.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	11706.0	C23H39N3O2	False	False	False	False	True
3323	629.8035	0.849952	0.0002445412966503	0.0	8.622887537572579	1.0	0.4	0.6	100.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	8.393290516726939	3323.0	C18H16Br3N3O2S2	[M + Na]+	2-[(3-ethyl-5,6-dimethyl-4-oxo-3,4-dihydrothieno[2,3-d]pyrimidin-2-yl)sulfanyl]-N-(2,4,6-tribromophenyl)acetamide	CCN1C(=O)C2=C(N=C1SCC(=O)NC3=C(C=C(C=C3Br)Br)Br)SC(=C2C)C		Amino acids and Peptides	Carboline alkaloids	Aryl halides	3323.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	3323.0	C18H16Br3N3O2S2	False	True	False	False	True
10381	510.3769	7.09794	0.0	0.0002444770745399	-8.622509564588809	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.634093071378177	10381.0	C29H51NO6	[M + H]+		CCCCCCCC(CCCCCCC(C(CCC1(CC(CC1O)CC2=CCN=C2)O)O)C(=O)O)O	0.02	Amino acids and Peptides	Open-chain polyketides	Fatty Acyls	10381.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	10381.0	C29H51NO6	False	False	False	False	True
11263	482.3495	6.725749	0.0	0.0002375488636624	-8.581141441138357	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.987454414255229	11263.0	C27H47NO6	[M + H]+	(2R,3R,4R,5R,6S)-2-[[(3S,8R,9S,10S,13R,14S,17S)-14-amino-17-[(1S)-1-hydroxyethyl]-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl]oxy]-6-methyloxane-3,4,5-triol	CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C(C)O)N)C)C)O)O)O	0.08	Polyketides	Open-chain polyketides	Fatty Acyls	11263.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	11263.0	C27H47NO6	False	False	True	False	True
9959	550.4824	9.243405	0.0	0.0002373334306643	-8.579835887137461	0.3	1.0	-0.7	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-8.438151961836338	9959.0	C34H63NO4	[M + H]+	N-[(4E,8E,12E)-1,3-dihydroxynonadeca-4,8,12-trien-2-yl]-3-hydroxypentadecanamide	CCCCCCCCCCCCC(CC(=O)NC(CO)C(C=CCCC=CCCC=CCCCCCC)O)O	0.507	Fatty acids	Ceramides	Sphingolipids	9959.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	9959.0	C34H63NO4	False	False	False	False	True
21167	169.9772	2.167	0.0	0.0002338993832636	-8.558863967491904	0.1	1.0	-0.9	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-8.9828760447485	21167.0	C2H4ClN3O2S	[M + H]+	2-Azidoethane-1-sulfonyl chloride	C(CS(=O)(=O)Cl)N=[N+]=[N-]		Alkaloids	Imidazole alkaloids	Azoles	21167.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	21167.0	C2H4ClN3O2S	False	False	False	False	True
4100	392.3311	7.780564	0.0	0.0002283180317209	-8.52411422843061	0.1	1.0	-0.9	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-6.769716363487815	4100.0	C28H41N	[M + H]+	dimethyl(1-{7,7,12,16-tetramethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadec-9-en-15-yl}ethyl)amine	CC(C1CCC2(C1(CCC34C2C=CC5C3(C4)CCCC5(C)C)C)C)N(C)C	0.119	Alkaloids	Steroidal alkaloids	Steroids and steroid derivatives	9450.0	EB-MSV000090464-gnps_ms2	transferred	1.0	392.3313	7.78	392.3311	7.780564	-0.51	0.001	1.0	unique	assigned	1.0	9450.0	C28H41N	False	False	False	False	True
3832	566.408	6.683536	1.254634561059624e-06	0.0006541453342734	-8.446781851513919	0.5	1.0	-0.5	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-9.253140222540159	3832.0	C32H55NO7	[M + H]+	[(3~{Z},5~{S},6~{S},7~{S},8~{R},9~{S},11~{Z},13~{S},14~{S},15~{S},16~{Z},18~{S})-5,7,9,11,13,15-hexamethyl-19-[(2~{S},3~{R})-3-methyl-6-oxidanylidene-oxan-2-yl]-8,14,18-tris(oxidanyl)nonadeca-3,11,16-trien-6-yl] carbamate	CCC=CC(C)C(C(C)C(C(C)CC(=CC(C)C(C(C)C=CC(CC1C(CCC(=O)O1)C)O)O)C)O)OC(=O)N	0.1	Polyketides	Erythromycins	Carboxylic acids and derivatives	9010.0	EB-MSV000090464-gnps_ms2	transferred	3.0	566.4064	6.68	566.408	6.683536	2.825	0.004	1.0	ms2_tie	assigned	1.0	9010.0	C32H55NO7	False	False	True	False	True
3025	976.5145	2.257913	0.0001998405779815	0.0	8.332477314034481	1.0	0.3	0.7	100.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	8.473405666173267	3025.0	C59H75N3O7	[M + K]+	(3R,4R,7R,9R,11R,15S,16R,18S,34R,36S,37R,38S)-34-[(3R,4R,5R,6S)-4-amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-1,3,4,7,9,11,17,38-octahydroxy-15,16,18-trimethyl-13-oxo-14,41-dioxabicyclo[34.4.1]hentetraconta-19,21,25,28,30,32-hexaene-37-carbaldehyde	CC1C=CC=CCCC=CCC=CC=CC=CC(CC2C(C(CCC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C=O)OC3C(C(C(C(O3)C)O)N)O	0.106	Polyketides	Open-chain polyketides	Carboxylic acids and derivatives	4849.0	EB-MSV000090464-gnps_ms2	transferred	1.0	976.5156	2.26	976.5145	2.257913	-1.126	-0.002	1.0	unique	assigned	1.0	4849.0	C59H75N3O7	False	True	False	False	True
4151	1198.6946	10.694323	1.0823653502910269e-06	0.0005134504541475	-8.236693483405215	0.5	1.0	-0.5	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.4582427847034	4151.0	C59H95N11O15	[M + H]+	Me-D-Phe-Ile-Ser-D-Gln-D-aIle-Ile-Ser-DL-aThr(1)-Ala-Me.Unk-Ile-(1)	CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CO)C(=O)NC(C(C)OC(=O)C(C(C)CC)NC(=O)C1CC1C=C)C(=O)NC(C)C(=O)C)NC(=O)C(CCC(=O)N)NC(=O)C(CO)NC(=O)C(C(C)CC)NC(=O)C(CC2=CC=CC=C2)NC	0.066	Fatty acids	Neutral glycosphingolipids	Fatty Acyls	4151.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	4151.0	C59H95N11O15	False	False	True	False	True
22909	357.299	7.473837	0.0	0.0001799654432564	-8.181841859771092	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.553049865798233	22909.0	C22H45NO2	[M + H]+	Ethanol, 2,2'-(9-octadecen-1-ylimino)bis-	CCCCCCCCC=CCCCCCCCCN(CCO)CCO	0.186	Fatty acids	Sphingoid bases	Organonitrogen compounds	22909.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	22909.0	C22H45NO2	False	False	False	False	True
14345	810.5667	9.321803	0.0	0.0001581861019787	-7.996428664829452	0.2	1.0	-0.8	0.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.764141652866907	14345.0	C47H75N3O8	[M + H]+	[(2R,3S,4S,5R,6R)-3,5-dihydroxy-2-(hydroxymethyl)-6-[(2S,3R)-3-hydroxy-2-(tetracosanoylamino)dodecoxy]oxan-4-yl] hydrogen sulfate	CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)O)OS(=O)(=O)O)O)C(CCCCCCCCC)O	0.088	Fatty acids	Glycosyldiacylglycerols	Glycerolipids	14345.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	14345.0	C47H75N3O8	False	False	False	False	True
28403	784.6043	10.655396	0.0	0.0001527179525762	-7.945877748192622	0.4	1.0	-0.6	1.0	4.999750012499375e-05	0.000185583073185	salamandrivorans_liq_Developed_vs_spore_Developed	salamandrivorans	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-5.0804651837530095	28403.0	C38H81N5O11	[M + H]+	4-[[4-[[2-[(4-Carboxy-2,4-dimethylpentan-2-yl)-(2-carboxy-2-methylpropyl)amino]-2-methylpropyl]-(2-methyl-4-oxopentan-2-yl)amino]-2,4-dimethylpentan-2-yl]-(2-carboxy-2-methylpropyl)amino]-2,2,4-trimethylpentanoic acid	CC(=O)CC(C)(C)N(CC(C)(C)N(CC(C)(C)C(=O)O)C(C)(C)CC(C)(C)C(=O)O)C(C)(C)CC(C)(C)N(CC(C)(C)C(=O)O)C(C)(C)CC(C)(C)C(=O)O	0.002	Polyketides	Depsipeptides	Peptidomimetics	28403.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	28403.0	C38H81N5O11	False	False	False	False	True
