row_id	mz	rt	median_a	median_b	log2FC_a_over_b	U_stat	p_value	q_value	species	family	group_a	group_b	direction	liq_over_spore_log2fc	row ID	sirius_formula	sirius_adduct	sirius_structure_name	sirius_structure_smiles	sirius_structure_confidence	sirius_npc_pathway	sirius_npc_class	sirius_classyfire_class	sirius_source_feature_id	sirius_source_run	annotation_origin	n_candidates	source_mz	source_rt	feature_mz	feature_rt	ppm_error	rt_delta_min	ms2_cosine	match_class	match_status	n_sirius_hits	sirius_hit_ids	sirius_hit_formulas	merged_conflict	is_liq_enriched	passes_media_blank	is_secreted_candidate	bioactive
9120	713.5088	8.090607	0.0002915425559466	1.4975665131515464e-05	4.026307936549684	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-2.37516983466101	9120.0	C42H74O6	[M + K]+	3-hydroxy-2-(icosa-5,8,11,14-tetraenoyloxy)propyl docosa-4,7,10,13,16-pentaenoate	CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC	0.12	Fatty acids	Diacylglycerols	Glycerolipids	9120.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	9120.0	C42H74O6	False	False	False	False	True
28	498.3768	7.135654	0.001184616606781	0.0205881611391094	-3.931682100840156	0.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-12.561992314822673	28.0	C26H53NO6	[M + Na]+	N-Icosyl-D-gluconamide	CCCCCCCCCCCCCCCCCCCCNC(=O)C(C(C(C(CO)O)O)O)O	0.141	Fatty acids	Fatty acyl carnitines	Fatty Acyls	9184.0	EB-MSV000090464-gnps_ms2	transferred	3.0	498.3777	7.13	498.3768	7.135654	-1.806	0.006	0.9819	ms2_tie	assigned	1.0	9184.0	C26H53NO6	False	False	True	False	False
1071	516.3278	6.581529	3.8696180514733895e-05	0.0007544332262222	-3.905226507020696	0.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-11.196171530150057	1071.0	C26H41N7O4	[M + H]+	3-(azepan-1-ium-1-yl)-N-[6-[3-(azepan-1-ium-1-yl)propanoylamino]acridin-10-ium-3-yl]propanamide	C1CCCN(CC1)CCC(=O)NC2=CC3=C(C=C2)C=C4C=CC(=CC4=N3)NC(=O)CCN5CCCCCC5	0.102	Alkaloids	Pyrroloindole alkaloids	Carboxylic acids and derivatives	8986.0	EB-MSV000090464-gnps_ms2	transferred	2.0	516.3279	6.58	516.3278	6.581529	-0.194	0.002	1.0	ms2_tie	assigned	1.0	8986.0	C26H41N7O4	False	False	True	False	True
124	499.3808	7.136114	0.0003964258266553	0.0066570642785824	-3.885498165976914	0.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-12.147055056156203																											False	True	False	False
468	628.3434	0.576	0.0001212017246768	0.0019562743211759	-3.837911624689596	0.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-11.254679922470494	468.0	C31H45N7O7	[M + H]+	H-Pro-Ala-Pro-Phe-Ala-Ala-Ala-al	CC(C=O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2CCCN2C(=O)C(C)NC(=O)C3CCCN3	0.608	Amino acids and Peptides	Linear peptides	Carboxylic acids and derivatives	334.0	EB-MSV000090464-gnps_ms2	transferred	1.0	628.3434	0.59	628.3434	0.576	0.0	-0.014	0.9999	unique	assigned	1.0	334.0	C31H45N7O7	False	False	True	False	False
597	403.218	0.601	6.278780566386725e-05	0.0010664764022491	-3.8241082734684095	0.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-5.886260337211667	597.0	C17H30N4O7	[M + H]+	Boc-Gly-Gly-Val-Ala-OH	CC(C)C(C(=O)NC(C)C(=O)O)NC(=O)CNC(=O)CNC(=O)OC(C)(C)C	0.123	Amino acids and Peptides	Tripeptides	Carboxylic acids and derivatives	426.0	EB-MSV000090464-gnps_ms2	transferred	2.0	403.2183	0.61	403.218	0.601	-0.744	-0.009	0.9999	unique	assigned	1.0	426.0	C17H30N4O7	False	False	True	False	False
1310	629.3459	0.576	3.7429287570787885e-05	0.0006240537603571	-3.786308787190953	0.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-10.197359675217465																											False	True	False	False
19836	705.5863	8.100606	9.329810010793792e-05	6.287733685569137e-06	3.674124440425501	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-2.217490580657673																											False	False	False	False
21908	397.3802	7.958259	4.4864841960296767e-05	2.9562538575007004e-06	3.65231253700528	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-2.311904944555442																											False	False	False	False
690	500.3825	7.136442	7.395982043079694e-05	0.0010328078253882	-3.637579572233688	0.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-11.53964849090482																											False	True	False	False
1948	691.5341	8.101071	0.0017148703804893	0.0001213781766343	3.6037909633628913	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-1.4953660819261108	1948.0	C43H72O5	[M + Na]+	1-hydroxy-3-(octadecanoyloxy)propan-2-yl docosa-4,7,10,13,16,19-hexaenoate	CCCCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC	0.201	Fatty acids	Diacylglycerols	Glycerolipids	9632.0	EB-MSV000090464-gnps_ms2	transferred	2.0	691.5334	8.1	691.5341	8.101071	1.012	0.001	1.0	unique	assigned	1.0	9632.0	C43H72O5	False	False	False	False	True
1155	500.3826	7.206993	3.122438233721746e-05	0.0004569450467585	-3.5886188201289166	0.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-9.711101003927062																											False	True	False	False
2241	189.087	0.577	2.009451394677104e-05	0.0003257592275478	-3.5848392891106755	0.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-3.321588613127436	2241.0	C7H12N2O4	[M + H]+	(E)-2,6-diaminohept-3-enedioic acid	C(C=CC(C(=O)O)N)C(C(=O)O)N	0.179	Amino acids and Peptides	Aminoacids	Carboxylic acids and derivatives	344.0	EB-MSV000090464-gnps_ms2	transferred	2.0	189.087	0.59	189.087	0.577	0.0	-0.013	0.9999	unique	assigned	1.0	344.0	C7H12N2O4	False	False	False	False	False
424	338.1802	2.0115	0.0001352566835964	9.913912158854652e-06	3.5807596049098223	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	4.657587361132886																											True	False	False	False
2711	709.5405	8.097569	0.0014210288458417	0.0001019517806745	3.5786731634415885	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-1.9639266034260052	2711.0	C45H72O6	[M + H]+		CCCCCCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCC=CCC=CC=CC(CC=CCC=CCC)O	0.203	Fatty acids	Diacylglycerols	Glycerolipids	9645.0	EB-MSV000090464-gnps_ms2	transferred	2.0	709.5397	8.1	709.5405	8.097569	1.127	-0.002	0.9954	unique	assigned	1.0	9645.0	C45H72O6	False	False	False	False	True
1941	470.3499	6.596052	1.212131565515664e-05	0.0002095672819688	-3.5742952372255616	0.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-9.003625970693832	1941.0	C26H47NO6	[M + H]+	1-O-[4-(2-hydroxyethyl)-3,3,6,6-tetramethylcycloheptyl] 4-O-(1-hydroxy-2,2,6,6-tetramethylpiperidin-4-yl) butanedioate	CC1(CC(CC(C(C1)CCO)(C)C)OC(=O)CCC(=O)OC2CC(N(C(C2)(C)C)O)(C)C)C	0.209	Polyketides	Open-chain polyketides	Carboxylic acids and derivatives	9001.0	EB-MSV000090464-gnps_ms2	transferred	5.0	470.3496	6.64	470.3499	6.596052	0.638	-0.044	0.9998	ms2_tie	assigned	1.0	9001.0	C26H47NO6	False	False	True	False	True
33040	715.8274	10.710349	4.632244431232195e-05	3.183495568532557e-06	3.57363167384208	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-1.8132788655025116																											False	False	False	False
14722	693.5388	8.098277	0.0001846399254115	1.343922718082088e-05	3.572927606483852	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-2.049100598446873																											False	False	False	False
259	604.3021	2.231832	0.001137552499809	7.942977899833779e-05	3.5593882322203685	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.5482978052682914																											False	True	False	False
1177	520.3624	7.13734	7.24538102246738e-05	0.0009573739054671	-3.550669860023374	0.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-11.916233299646445	1177.0	C25H49N3O8	[M + H]+	[2-(2-amino-1,4,5,6-tetrahydropyrimidin-6-yl)-1-carboxy-6-(2-phenylethenyl)tetradec-1-en-3-yl]-(1H-pyrrol-2-yl)azanide	CCCCCCCCC(CCC(C(=CC(=O)O)C1CCN=C(N1)N)[N-]C2=CC=CN2)C=CC3=CC=CC=C3	0.023	Alkaloids	Pyrroloindole alkaloids	Carboxylic acids and derivatives	9182.0	EB-MSV000090464-gnps_ms2	transferred	2.0	520.3626	7.13	520.3624	7.13734	-0.384	0.007	1.0	ms2_tie	assigned	1.0	9182.0	C25H49N3O8	False	False	True	False	True
277	724.3141	2.057	0.0003238705039468	2.491563967032945e-05	3.5247273752673163	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	4.416893778957849																											True	False	False	False
1157	516.3278	6.701469	3.285306520425269e-05	0.0004624548781793	-3.500855045867216	0.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-10.232651690683843	1157.0	C28H47NO6	[M + Na]+	3-(azepan-1-ium-1-yl)-N-[6-[3-(azepan-1-ium-1-yl)propanoylamino]acridin-10-ium-3-yl]propanamide	C1CCCN(CC1)CCC(=O)NC2=CC3=C(C=C2)C=C4C=CC(=CC4=N3)NC(=O)CCN5CCCCCC5	0.126	Alkaloids	Pyrroloindole alkaloids	Carboxylic acids and derivatives	9045.0	EB-MSV000090464-gnps_ms2	transferred	2.0	516.328	6.8	516.3278	6.701469	-0.387	-0.099	0.9986	ms2_tie	assigned	1.0	9045.0	C28H47NO6	False	False	True	False	True
425	569.8374	2.955	0.0001056926228673	7.436698389112595e-06	3.4951411629786184	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	4.070347307104434																											True	False	False	False
6838	358.2427	8.112793	0.0007100097902555	5.790099249177522e-05	3.4786519318762403	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-1.75262462414695	6838.0	C19H33N3O2	[M + Na]+	N-prop-2-ynyloctadec-9-enamide	CCCCCCCCC=CCCCCCCCC(=O)NCC#C	0.837	Fatty acids	Primary amides	Fatty Acyls	6838.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	6838.0	C19H33N3O2	False	False	False	False	False
11049	708.5464	8.098144	0.0002601424582807	1.959552837292378e-05	3.473727846771046	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-2.098932216161445																											False	False	False	False
2072	456.2455	1.304756	1.4595989944126473e-05	0.0002080492722857	-3.4717177865437945	0.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-4.718708947012782	2072.0	C20H33N5O7	[M + H]+	Cbz-DL-Ala-DL-Val-DL-Phe-ol	CC(C)C(C(=O)NC(CC1=CC=CC=C1)CO)NC(=O)C(C)NC(=O)OCC2=CC=CC=C2	0.063	Amino acids and Peptides	Indole diketopiperazine alkaloids (L-Trp, L-Pro)	Carboxylic acids and derivatives	2006.0	EB-MSV000090464-gnps_ms2	transferred	3.0	456.2452	1.38	456.2455	1.304756	0.658	-0.075	0.9999	ms2_winner	assigned	1.0	2006.0	C20H33N5O7	False	False	True	False	True
6427	710.5451	8.097903	0.0004765432652854	3.791403451347977e-05	3.451969287374373	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-2.0726860847459925	6427.0	C44H71NO6	[M + H]+	4-[[(3aR,5aR,5bR,7aR,11aR,11bR,13aS)-3a-[(1S)-2-(cyclohexylmethylamino)-1-hydroxyethyl]-5a,5b,8,8,11a-pentamethyl-2-oxo-1-propan-2-yl-4,5,6,7,7a,9,10,11,11b,12,13,13a-dodecahydro-3H-cyclopenta[a]chrysen-9-yl]oxy]-2,2-dimethyl-4-oxobutanoic acid	CC(C)C1=C2C3CCC4C5(CCC(C(C5CCC4(C3(CCC2(CC1=O)C(CNCC6CCCCC6)O)C)C)(C)C)OC(=O)CC(C)(C)C(=O)O)C	0.024	Fatty acids	Neutral glycosphingolipids	Fatty Acyls	6427.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	6427.0	C44H71NO6	False	False	False	False	True
4032	497.2024	2.454	0.0002535931026827	2.082707650450007e-05	3.448130999141592	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-0.4147079432981472	4032.0	C25H28N4O7	[M + H]+	methyl 4-[[(2S)-1-[[(2S)-1-[(2S)-2-[[(2S)-3,3-dihydroxybutan-2-yl]carbamoyl]pyrrolidin-1-yl]-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-4-oxobutanoate	CC(C(=O)NC(C)C(=O)N1CCCC1C(=O)NC(C)C(C)(O)O)NC(=O)CCC(=O)OC	0.175	Amino acids and Peptides	Tripeptides	Carboxylic acids and derivatives	5479.0	EB-MSV000090464-gnps_ms2	transferred	2.0	497.2027	2.46	497.2024	2.454	-0.603	-0.006	1.0	unique	assigned	1.0	5479.0	C25H28N4O7	False	False	False	False	False
26301	555.2418	2.091	0.0001307350275322	1.1060800007262665e-05	3.44017431180655	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	3.4563180774159243	26301.0	C28H34N4O8	[M + H]+	H-DL-Glu-DL-Phe-DL-Pro-DL-Tyr-OH	C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)O)N)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)O	0.097	Amino acids and Peptides	Tripeptides	Carboxylic acids and derivatives	4436.0	EB-MSV000090464-gnps_ms2	transferred	4.0	555.2472	2.17	555.2418	2.091	-9.725	-0.079	0.9451	ms2_tie	assigned	1.0	4436.0	C28H34N4O8	False	True	False	False	False
758	443.7119	2.042	0.0001539790528124	1.1468764872416726e-05	3.43585504959659	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	3.537800576784824																											True	False	False	False
27451	735.8483	1.787455	6.543647151123681e-05	5.241149023996034e-06	3.4351126360646265	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	0.769831036029976																											False	False	False	False
846	496.3519	6.583947	5.9534601703479206e-05	0.0007870556537523	-3.421246990163605	0.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-11.047944505534792																											False	True	False	False
39	472.3637	6.963863	0.0002121487329	0.002666825321782	-3.4044039959836936	0.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-10.48212762846572	39.0	C24H51NO6	[M + Na]+	Car(DC19:0)	C[N+](C)(C)CC(CC(=O)O)OC(=O)CCCCCCCCCCCCCCCCCC(=O)O	0.106	Fatty acids	Sphingoid bases	Carboxylic acids and derivatives	9099.0	EB-MSV000090464-gnps_ms2	transferred	3.0	472.3641	6.96	472.3637	6.963863	-0.847	0.004	1.0	ms2_tie	assigned	1.0	9099.0	C24H51NO6	False	False	True	False	True
346	1373.6639	3.598	0.0002157706981732	1.808219075190588e-05	3.403238117241155	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	4.477361543427728																											True	False	False	False
21502	524.3884	8.113302	0.0002913886027134	2.248765476053917e-05	3.3946989166821324	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-1.9002402584502804																											False	False	False	False
29474	823.4587	8.093866	5.5369989949050805e-05	4.164305392188542e-06	3.39440212117552	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-2.257275847138068																											False	False	False	False
372	462.2469	2.414	0.0001623751196214	1.323114326164668e-05	3.38591356273032	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	3.800873775204476																											True	False	False	False
4422	692.5355	8.097425	0.0007077128790898	6.077007334330433e-05	3.385784585469421	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-1.9790993914845223																											False	False	False	False
15351	282.9099	8.280256	0.0002633045306645	2.114289563481043e-05	3.378626788833908	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-1.706201189448802	15351.0	C5H6Cl2N2O3S	[M + K]+	1-(5-Bromo-3-nitropyridin-2-YL)ethanone	CC(=O)C1=C(C=C(C=N1)Br)[N+](=O)[O-]	0.077	Alkaloids	Pyridine alkaloids	Aryl halides	15351.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	15351.0	C5H6Cl2N2O3S	False	False	False	False	True
13464	491.2885	2.402469	9.133440712271914e-05	7.786140603312148e-06	3.3632098462951845	50.0	0.0006660006660006	0.0062791685926014	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	4.52184585999238	13464.0	C23H40N4O6	[M + Na]+	2-[(1-{2-[2-amino-3-(4-hydroxyphenyl)propanamido]-3-methylbutanoyl}pyrrolidin-2-yl)formamido]-4-methylpentanoic acid	CC(C)CC(C(=O)O)NC(=O)C1CCCN1C(=O)C(C(C)C)NC(=O)C(CC2=CC=C(C=C2)O)N	0.801	Amino acids and Peptides	Cyclic peptides	Carboxylic acids and derivatives	13464.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	13464.0	C23H40N4O6	False	True	False	False	False
