structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	9	0.756	0.756	-187.308		0.000	83.920	C28H33N5O6	[M + Na]+	C28H33N5NaO6+	TWUDUSFJHBKKMY	InChI=1S/C28H33N5O6/c34-17-22-26(37)31-20(14-18-8-3-1-4-9-18)25(36)29-16-24(35)30-21(15-19-10-5-2-6-11-19)28(39)33-13-7-12-23(33)27(38)32-22/h1-6,8-11,20-23,34H,7,12-17H2,(H,29,36)(H,30,35)(H,31,37)(H,32,38)	Dianthin I	C1CC2C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)N2C1)CC3=CC=CC=C3)CC4=CC=CC=C4)CO	1.300	132525196	MESH:(132525196);PUBCHEM:(132525196);PUBMED:(null)	70	558.232	164	2.740	878148940428299998	878148357424238181	878148357420043876	20148	
1	5	0.387	0.387	-256.222		0.000	75.885	C22H39N7O10	[M + H]+	C22H40N7O10+	VJIWUTHTOFWQLT	InChI=1S/C22H39N7O10/c1-23-15(6-3-9-27(37)13-31)19(33)25-17(12-30)20(34)24-16(7-4-10-28(38)14-32)21(35)26(2)18-8-5-11-29(39)22(18)36/h13-18,23,30,37-39H,3-12H2,1-2H3,(H,24,34)(H,25,33)	Albisporachelin	CNC(CCCN(C=O)O)C(=O)NC(CO)C(=O)NC(CCCN(C=O)O)C(=O)N(C)C1CCCN(C1=O)O	-3.500	162815301;139590648	COCONUT:(CNP0072560);SUPERNATURAL:(SN0391879);PUBCHEM:(162815301 139590648);LOTUS:(Q105287285)	271581186	562.288	166	2.769	878148601981521603	878148354509196849	878148354500808240	7822	
1	6	0.820	0.820	-314.503		0.003	46.464	C23H39N7O9	[M + H]+	C23H40N7O9+	ODYDPZAJRLXSGQ	InChI=1S/C23H39N7O9/c1-10(2)17(23(38)39)29-21(36)15-6-5-7-30(15)22(37)12(4)27-20(35)14(9-31)28-18(33)11(3)26-19(34)13(24)8-16(25)32/h10-15,17,31H,5-9,24H2,1-4H3,(H2,25,32)(H,26,34)(H,27,35)(H,28,33)(H,29,36)(H,38,39)	H-Asn-Ala-Ser-Ala-Pro-Val-OH	CC(C)C(C(=O)O)NC(=O)C1CCCN1C(=O)C(C)NC(=O)C(CO)NC(=O)C(C)NC(=O)C(CC(=O)N)N	-3.387	127021025	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(127021025)	16777218	558.295	232	3.864	878149959707086610	878148354756660789	878148354748272180	8773	
1	11	0.047	0.047	-609.016		0.012	49.858	C58H70N2O9	[M + K]+	C58H70KN2O9+	OSJMLQVNISAYNM	InChI=1S/C58H70N2O9/c1-52(2)46-45(61)47(62)57-41-30-36(28-34-10-5-4-6-11-34)13-16-37(41)12-9-24-56(40-21-27-65-43(40)18-15-35-14-17-39-38(29-35)20-26-60-33-59-31-42(39)60)53(3,58(57)48(67-58)49(63)68-56)25-19-44(57)55(46)32-66-51(64)54(50(55)69-52)22-7-8-23-54/h4-6,10-11,20-21,26-27,35-39,41-42,44,46-48,50,59,62H,7-8,13-19,22-25,28-33H2,1-3H3	27'-[2-(2-{1H,2H,3H,6aH,7H,8H,9H,10H,10aH,10bH-imidazo[4,3-a]isoquinolin-8-yl}ethyl)furan-3-yl]-20'-benzyl-16'-hydroxy-2',13',13'-trimethyl-8',12',28',31'-tetraoxaspiro[cyclopentane-1,10'-octacyclo[15.14.0.0¹,³⁰.0²,²⁷.0⁵,¹⁷.0⁶,¹¹.0⁶,¹⁴.0¹⁸,²³]hentriacontan]-24'-yne-9',15',29'-trione	CC1(C2C(=O)C(C34C(C25COC(=O)C6(C5O1)CCCC6)CCC7(C38C(O8)C(=O)OC7(CC#CC9C4CC(CC9)CC1=CC=CC=C1)C1=C(OC=C1)CCC1CCC2C(C1)C=CN1C2CNC1)C)O)C	8.800	163085066;163085067	COCONUT:(CNP0396256);SUPERNATURAL:(SN0274000);PUBCHEM:(163085066 163085067)	3145730	977.481	237	3.954	878150332551352110	878148356103032397	878148356098838092	13467	
1	1	0.338	0.338	-149.350		1.000	31.457	C38H78N2	[M + H]+	C38H79N2+	XSRQYTBFROFOGE	InChI=1S/C38H78N2/c1-4-7-10-13-16-19-22-25-28-31-34-39-36-37-40(35-32-29-26-23-20-17-14-11-8-5-2)38(39)33-30-27-24-21-18-15-12-9-6-3/h38H,4-37H2,1-3H3	1,3-Didodecyl-2-undecylimidazolidine	CCCCCCCCCCCCN1CCN(C1CCCCCCCCCCC)CCCCCCCCCCCC	17.000	140930155	PUBCHEM:(140930155)	2	563.625	253	4.212	878150267917127459	878148356363079249	878148356354690640	14577	
1	10	0.426	0.426	-359.971		0.001	75.589	C37H54N6O8	[M + Na]+	C37H54N6NaO8+	HYRQCHAOLBRARM	InChI=1S/C37H54N6O8/c1-8-22(4)30-36(49)43-19-13-17-27(43)35(48)42-18-12-16-26(42)34(47)41(7)28(20-25-14-10-9-11-15-25)32(45)39-29(21(2)3)37(50)51-23(5)31(33(46)40-30)38-24(6)44/h9-11,14-15,21-23,26-31H,8,12-13,16-20H2,1-7H3,(H,38,44)(H,39,45)(H,40,46)	Aspergillicin C	CCC(C)C1C(=O)N2CCCC2C(=O)N3CCCC3C(=O)N(C(C(=O)NC(C(=O)OC(C(C(=O)N1)NC(=O)C)C)C(C)C)CC4=CC=CC=C4)C	3.100	21777317;11083073;122182447;73837655	COCONUT:(CNP0354509);SUPERNATURAL:(SN0139058);PUBCHEM:(21777317 11083073 122182447 73837655);LOTUS:(Q75064345);PUBMED:(null)	271581250	733.383	259	4.324	878150391049310008	878148353821330981	878148353817136676	6457	
1	1	0.113	0.113	-397.022		0.999	75.334	C25H40N4O7	[M + H]+	C25H41N4O7+	PHNHHRTXNQYKAM	InChI=1S/C25H40N4O7/c1-4-15(3)19-24(34)29-14-10-9-13-18(29)22(32)26-17(12-8-6-7-11-16(30)5-2)21(31)28-20(25(35)36)23(33)27-19/h15,17-20H,4-14H2,1-3H3,(H,26,32)(H,27,33)(H,28,31)(H,35,36)	For(1)-xiIle-D-Pip-Aoda-Gly(1)-OH	CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)C(=O)O)CCCCCC(=O)CC	2.300	59061061	PUBCHEM:(59061061)	2	509.296	275	4.580	878150410099838778	878148356858007129	878148356845424216	16128	
1	1	0.465	0.590	-34.511		0.977	70.159	C14H30O3	[M + H]+	C14H31O3+	UVNSFSOKRSZVEZ	InChI=1S/C14H30O3/c1-2-3-4-5-6-7-8-9-11-16-13-14-17-12-10-15/h15H,2-14H2,1H3	Diethylene glycol, decyl ether	CCCCCCCCCCOCCOCCO	3.615	526731	PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00076668);PUBCHEM:(526731);DSSTox:(DTXSID201025081)	137455992834	247.227	429	7.148	878150413501419332	878148355666824773	878148355662630468	11672	
1	1	0.057	0.057	-656.537		0.548	40.376	C45H72N2O3	[M + Na]+	C45H72N2NaO3+	NSLVRZLFGUBANK	InChI=1S/C45H72N2O3/c1-5-6-7-8-20-46-32-11-9-10-30(21-32)13-14-31-18-19-45(25-31)28-43(3)38-22-34-33(35(38)23-40(48)39(43)24-42(45)49)15-16-37-36(34)27-47-26-29(2)12-17-41(47)44(37,4)50/h9-11,21,29,31,33-42,46,48-50H,5-8,12-20,22-28H2,1-4H3		CCCCCCNC1=CC=CC(=C1)CCC2CCC3(C2)CC4(C5CC6C(C5CC(C4CC3O)O)CCC7C6CN8CC(CCC8C7(C)O)C)C	10.000	163152116;163152117	COCONUT:(CNP0459076);SUPERNATURAL:(SN0254067);PUBCHEM:(163152116 163152117)	3145730	711.544	486	8.107	878150519063662413	878148357248077409	878148357243883104	18450	
1	2	0.481	0.481	-266.263		0.065	48.878	C45H82O7	[M + Na]+	C45H82NaO7+	DUXFUNCVWUCECW	InChI=1S/C45H82O7/c1-4-7-10-13-16-18-20-25-30-35-43(46)49-38-40(51-45(48)37-32-26-21-19-17-14-11-8-5-2)39-50-44(47)36-31-27-22-24-29-34-42-41(52-42)33-28-23-15-12-9-6-3/h40H,4-39H2,1-3H3	1-O,2-O-Dilauroyl-3-O-[(Z)-9,10-epoxy-1-oxo-9-octadecene-1-yl]-L-glycerol	CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC1=C(O1)CCCCCCCC)OC(=O)CCCCCCCCCCC	16.600	102375354	PUBCHEM:(102375354)	2	757.594	528	8.801	878150892956504291	878148357776559725	878148357772365420	24694	
1	1	0.040	0.040	-117.539		0.819	24.781	C5H7N3O2S	[M + Na]+	C5H7N3NaO2S+	ZQLIPHIEXOWXGX	InChI=1S/C5H7N3O2S/c1-7-4(8(9)10)3-6-5(7)11-2/h3H,1-2H3	1-Methyl-2-(methylthio)-5-nitro-1H-imidazole	CN1C(=CN=C1SC)[N+](=O)[O-]	1.536	164864	MESH:(164864);PUBCHEM:(164864);DSSTox:(DTXSID50878796);PUBMED	137438953542	196.017	653	10.887	878150898828530335	878148352525291025	878148352516902416	1984	
